First Name;Last Name;Gender;Ethnicity;High School;Bachelor;Master;Filename;Accepted
Cody;Johnston;Male;Serbian;Bundesrealgymnasium Schuhmeierplatz, Wien-Ottakring;Universität Salzburg - Sportwissenschaft;Technische Universität Wien - Technische Chemie;cv_185.pdf;Not Accepted
Kali;Dickson;Female;English;Bundeshandelsakademie und Bundeshandelsschule;Technische Universität Wien - Verfahrenstechnik;Technische Universität Wien - Physik;cv_186.pdf;Not Accepted
Titus;Dyer;Male;Coptic;Bundeshandelsakademie und Bundeshandelsschule - IBC;null;null ;cv_187.pdf;Accepted
Raphael;Wu;Male;Tuareg;Bundeshandelsakademie und Bundeshandelsschule I;Universität Salzburg - Geschichte;Universität Wien - Kunstgeschichte;cv_188.pdf;Not Accepted
Armani;Carson;Male;Korean;Bundeshandelsakademie und Bundeshandelsschule -;null;null ;cv_189.pdf;Accepted
Melany;Davies;Female;Kikuyu;BG/BRG und HLW Köflach, Köflach;Universität Wien - Geographie;Universität Wien - Ägyptologie;cv_190.pdf;Not Accepted
Zack;Lowery;Male;Shona;Schottengymnasium, Wien;Universität Graz - Jus;Universität Wien - Soziologie;cv_191.pdf;Accepted
Armani;Lowe;Male;Rohingya;Bundeshandelsakademie und Bundeshandelsschule;FH Wiener Neustadt - Logopädie;null ;cv_192.pdf;Not Accepted
Amani;Mckee;Female;Arab;BRG Graz Petersgasse, Graz;Universität Wien - Philosophie;Universität Wien - Anglistik;cv_193.pdf;Not Accepted
Skye;Hamilton;Female;Polish;HTL Wels;Universität Salzburg - Psychologie;null ;cv_194.pdf;Not Accepted
Larissa;Gaines;Female;Maasai;BG Wiener Neustadt Zehnergasse, Wiener Neustadt;FH Joanneum - Gesundheits- und Krankenpflege;Universität Wien - Japanologie;cv_195.pdf;Not Accepted
Journey;Nelson;Female;Afro-Caribbean;Parhamergymnasium, Wien-Hernals;FH Technikum Wien - Innovation and Technology Management;Technische Universität Wien - Informatik;cv_196.pdf;Accepted
Jadyn;Blevins;Female;Roma;BRG und BORG St Pölten Schulring, St. Pölten;FH Joanneum - Journalismus und Public Relations;null ;cv_197.pdf;Not Accepted
Kathleen;Green;Female;Cherokee;BG BRG und BORG Hartberg, Hartberg;Universität Innsbruck - Geographie;Universität Wien - Informatik;cv_198.pdf;Not Accepted
Tyrese;Dunlap;Male;Igbo;HTL Wolfsberg;null;null ;cv_199.pdf;Accepted
Jovani;Wyatt;Male;Cherokee;BRG Waidhofen an der Ybbs, Waidhofen an der Ybbs;null;null;cv_200.pdf;Accepted
Laila;Banks;Female;Bengali;Bundeshandelsakademie und Bundeshandelsschule - Schule;null;null ;cv_201.pdf;Not Accepted
Giuliana;Espinoza;Female;Rohingya;BG und BRG Graz Dreihackengasse, Graz;FH Campus Wien - Angewandte Elektronik;null ;cv_202.pdf;Not Accepted
Cory;Rangel;Male;Italian;Bundeshandelsakademie und Bundeshandelsschule St.;BOKU University (Universität für Bodenkultur Wien) -;null ;cv_203.pdf;Accepted
Chad;Leon;Male;Kikuyu;Hernalser Gymnasium Geblergasse, Wien-Hernals;FH Wiener Neustadt - Allgemeine Gesundheits- und;Universität Wien - Rechtswissenschaften;cv_204.pdf;Accepted
Darien;Lambert;Male;Rohingya;HTBLuVA Wiener Neustadt;null;null;cv_205.pdf;Accepted
Billy;Frey;Male;Spanish;HTL Karlstein;null;null ;cv_206.pdf;Not Accepted
Anabella;Callahan;Female;Uzbek;Bundeshandelsakademie und Bundeshandelsschule Wien;null;null;cv_207.pdf;Not Accepted
Karly;Montoya;Female;Albanian;Bundeshandelsakademie und Bundeshandelsschule;null;null;cv_208.pdf;Not Accepted
Nickolas;Little;Male;Punjabi;HTL Karlstein;Universität Graz - Geschichte;Universität Wien - Biologie;cv_209.pdf;Not Accepted
Harper;Townsend;Female;Albanian;HTL für Lebensmitteltechnologie Wels;FH Technikum Wien - Business Informatics;Universität Wien - Biologie;cv_210.pdf;Accepted
Stephany;Herman;Female;English;BG und BRG Graz Oeverseegasse, Graz;FH Technikum Wien - Biomedical Engineering;Universität Wien - Mathematik;cv_211.pdf;Not Accepted
Alayna;Dominguez;Female;Portuguese;BG und BRG Graz Oeverseegasse, Graz;Universität Innsbruck - Sportwissenschaft;Universität Wien - Judaistik;cv_212.pdf;Accepted
Clarence;Good;Male;Yoruba;Vienna Business School - Handelsakademie und;Universität Wien - Amerikanistik;Universität Wien - Geographie;cv_213.pdf;Not Accepted
Claire;Cabrera;Female;Jewish;Bundeshandelsakademie und Bundeshandelsschule;Universität Innsbruck - Mathematik;Universität Wien - Arabistik;cv_214.pdf;Accepted
Carly;Sutton;Female;Afro-Latin American;Bundeshandelsakademie und Bundeshandelsschule;FH Campus Wien - Angewandte Elektronik;null ;cv_215.pdf;Not Accepted
Zain;Osborne;Male;Spanish;Bundeshandelsakademie und Bundeshandelsschule -;null;null ;cv_216.pdf;Accepted
Fernanda;Gross;Female;Fulani;HTL Waidhofen an der Ybbs;Universität Innsbruck - Soziologie;null ;cv_217.pdf;Not Accepted
Jordan;Barajas;Male;Polish;Gymnasium Maria Regina, Wien;null;null ;cv_218.pdf;Not Accepted
Desiree;Herring;Female;Chuvash;HTBLuVA Pinkafeld;null;null;cv_219.pdf;Not Accepted
Sarai;Mcguire;Female;Greek;HTL Wels;Universität Innsbruck - Lehramt;Universität Wien - Arabistik;cv_220.pdf;Not Accepted
Dulce;Wiley;Female;Scandinavian;HTBLuVA St. Pölten;FH Technikum Wien - Sports Equipment Technology;Universität Wien - Biologie;cv_221.pdf;Accepted
Darryl;Vance;Male;Amazonian Indigenous Peoples;HTBLuVA Mödling;Universität Innsbruck - Informatik;Universität Wien - Geographie;cv_222.pdf;Not Accepted
Milagros;Calderon;Female;Mori;BG und BRG Graz Klusemannstraße, Graz;FH Oberösterreich - Sustainable Energy Systems;null ;cv_223.pdf;Accepted
Abagail;Galvan;Female;Maasai;Bundesgymnasium Maroltingergasse, Wien-Ottakring;Technische Universität Wien - Verfahrenstechnik;Universität Wien - Soziologie;cv_224.pdf;Not Accepted
Tiana;Sanchez;Female;Sephardic Jewish;Bundesrealgymnasium Schuhmeierplatz, Wien-Ottakring;Universität Salzburg - Sportwissenschaft;Universität Wien - Romanistik;cv_225.pdf;Not Accepted
Xander;Blevins;Male;Coptic;Haydn-Gymnasium, Wien;FH Technikum Wien - AI Engineering;Universität Wien - Philosophie;cv_226.pdf;Not Accepted
Evan;Jennings;Male;Tibetan;Bundeshandelsakademie und Bundeshandelsschule Wien;null;null;cv_227.pdf;Not Accepted
Dayton;Vance;Male;Oromo;HBLFA Wieselburg (Francisco-Josephinum);Universität Salzburg - Biologie;Universität Wien - Rechtswissenschaften;cv_228.pdf;Accepted
Cristofer;Villegas;Male;Ukrainian;HTL für Lebensmitteltechnologie Wels;null;null ;cv_229.pdf;Accepted
Leilani;Torres;Female;Tibetan;Bundeshandelsakademie und Bundeshandelsschule Bad;null;null ;cv_230.pdf;Accepted
Tony;Brooks;Male;Somali;HTL Steyr;FH Wiener Neustadt - Biotechnische Verfahren;Universität Wien - Biologie;cv_231.pdf;Not Accepted
Brett;Petty;Male;Scandinavian;BRG und BORG St Pölten Schulring, St. Pölten;FH Technikum Wien - Mechatronics/Robotics;null ;cv_232.pdf;Accepted
Payton;Griffith;Male;Japanese;Schottengymnasium, Wien;null;null;cv_233.pdf;Not Accepted
Marlie;Sanders;Female;Quechua;Zweisprachige Bundeshandelsakademie Klagenfurt;Universität Graz - Informatik;Technische Universität Wien - Elektrotechnik;cv_234.pdf;Accepted
Natalee;Santiago;Female;Cherokee;BORG Ternitz Schulcampus Dr. Heinz Fischer, Ternitz;Universität Innsbruck - Romanistik;null ;cv_235.pdf;Accepted
Jaron;Rose;Male;Burmese;Gymnasium Maria Regina, Wien;Universität Salzburg - Geschichte;null ;cv_236.pdf;Accepted
Zackery;Garrison;Male;Mohawk;HTL Braunau;Universität Wien - Ägyptologie;Universität Wien - Archäologie;cv_237.pdf;Accepted
Laura;Powers;Female;Quechua;Bundeshandelsakademie und Bundeshandelsschule;Universität Salzburg - Kommunikationswissenschaft;Universität Wien - Altertumswissenschaften;cv_238.pdf;Accepted
Edwin;Tate;Male;Cherokee;Bundesgymnasium Wasagasse, Wien;null;null ;cv_239.pdf;Not Accepted
Kristen;Stokes;Female;Chuvash;HTL Mössingerstraße, Klagenfurt;null;null ;cv_240.pdf;Accepted
Adalynn;Brewer;Female;Japanese;HTL Braunau;null;null ;cv_241.pdf;Accepted
Kassandra;Mcintosh;Female;Pashtun;Bundeshandelsakademie und Bundeshandelsschule -;Universität Graz - Informatik;Universität Wien - Chemie;cv_242.pdf;Not Accepted
Colby;Oneal;Male;Maasai;Bundeshandelsakademie und Bundeshandelsschule - Schule;null;null ;cv_243.pdf;Not Accepted
Alisha;Lyons;Female;Pashtun;Bundeshandelsakademie und Bundeshandelsschule;Universität Graz - Soziologie;null;cv_244.pdf;Not Accepted
Brenna;Valentine;Female;Druze;BG und BRG Graz Dreihackengasse, Graz;Universität Wien - Translationswissenschaft;null ;cv_245.pdf;Not Accepted
Renee;Oconnor;Female;German;HTL Wolfsberg;null;null;cv_246.pdf;Not Accepted
Allisson;Herring;Female;Amazonian Indigenous Peoples;Bundeshandelsakademie und Bundeshandelsschule Traun;null;null ;cv_247.pdf;Not Accepted
Bailey;Pittman;Female;Kurdish;Bundeshandelsakademie und Bundeshandelsschule Wels;FH Campus Wien - Computer Science and Digital;Universität Wien - Wirtschaftswissenschaften;cv_248.pdf;Accepted
Karli;Lutz;Female;Amhara;Bundeshandelsakademie und Bundeshandelsschule Wels;Universität Wien - Mathematik;Universität Wien - Ägyptologie;cv_249.pdf;Not Accepted
Kristina;Gentry;Female;Tibetan;Sigmund Freud Gymnasium, Wien;null;null ;cv_250.pdf;Not Accepted
Isla;Russell;Female;Mongol;Vienna Business School - Handelsakademie und;null;null ;cv_251.pdf;Not Accepted
Jazmin;Bird;Female;Tibetan;HBLFA Wieselburg (Francisco-Josephinum);FH Wiener Neustadt - Informatik;null ;cv_252.pdf;Not Accepted
Lennon;Lamb;Male;Ashanti;BG Wiener Neustadt Zehnergasse, Wiener Neustadt;null;null ;cv_253.pdf;Accepted
Bentley;Shaw;Male;Burmese;HTBLuVA Wiener Neustadt;Universität Innsbruck - Chemie;null;cv_254.pdf;Not Accepted
Alison;Calhoun;Female;Chuvash;HBLFA Wieselburg (Francisco-Josephinum);Universität Salzburg - Geschichte;Universität Wien - Geographie;cv_255.pdf;Accepted
Kendrick;Dixon;Male;Xhosa;Bundeshandelsakademie und Bundeshandelsschule -;Universität Innsbruck - Politikwissenschaft;null ;cv_256.pdf;Not Accepted
Gordon;Hopkins;Male;Somali;Bundeshandelsakademie und Bundeshandelsschule Reutte;Universität Graz - Psychologie;Universität Wien - Japanologie;cv_257.pdf;Not Accepted
Zayden;Horne;Male;Igbo;Bundeshandelsakademie und Bundeshandelsschule I;FH Oberösterreich - Medical Engineering;null ;cv_258.pdf;Accepted
Franklin;Myers;Male;Tahitian;Bundeshandelsakademie und Bundeshandelsschule -;FH Oberösterreich - International Logistics Management;Universität Wien - Geschichte;cv_259.pdf;Not Accepted
Samson;Nicholson;Male;Fulani;Bundeshandelsakademie und Bundeshandelsschule;null;null ;cv_260.pdf;Accepted
Patricia;Jordan;Female;Greek;IT-HTL Ybbs;Technische Universität Wien - Informatik;Technische Universität Wien - Bauingenieurwesen;cv_261.pdf;Accepted
Peyton;Whitaker;Male;Fulani;Bundeshandelsakademie und Bundeshandelsschule I;null;null ;cv_262.pdf;Accepted
Augustus;Parsons;Male;Afro-Latin American;HTL Baden Malerschule Leesdorf;Universität Innsbruck - Sportwissenschaft;Technische Universität Wien - Mathematik;cv_263.pdf;Not Accepted
Cody;Warren;Male;French;BORG und Bundeshandelsschule für Leistsungssportler St.;null;null ;cv_264.pdf;Not Accepted
Baron;Merritt;Male;Cherokee;BG und BRG Graz Seebachergasse, Graz;Universität Innsbruck - Bauingenieurwissenschaften;Universität Wien - Alte Geschichte und Altertumskunde;cv_265.pdf;Accepted
Desiree;Rodgers;Female;Basque;HTL Wels;FH Technikum Wien - Business Informatics;Universität Wien - Altertumswissenschaften;cv_266.pdf;Accepted
Melany;Hines;Female;Zulu;BORG Ternitz Schulcampus Dr. Heinz Fischer, Ternitz;FH Wiener Neustadt - Medizinische Informatik;Universität Wien - Anglistik;cv_267.pdf;Not Accepted
Mira;Trujillo;Female;Punjabi;BRG und BORG St Pölten Schulring, St. Pölten;null;null;cv_268.pdf;Not Accepted
Emiliano;Bailey;Male;Oromo;Bundeshandelsakademie und Bundeshandelsschule Wels;Technische Universität Wien - Wirtschaftsingenieurwesen;Universität Wien - Japanologie;cv_269.pdf;Not Accepted
Raul;Mcclure;Male;Pashtun;Bundeshandelsakademie und Bundeshandelsschule I;null;null ;cv_270.pdf;Not Accepted
Elena;Ray;Female;Coptic;Bundeshandelsakademie und Bundeshandelsschule;Universität Wien - Deutsche Philologie;Universität Wien - Judaistik;cv_271.pdf;Not Accepted
Marc;Miles;Male;Berber;Bundeshandelsakademie und Bundeshandelsschule;null;null ;cv_272.pdf;Accepted
Makenna;Wiggins;Female;Tahitian;Bundeshandelsakademie und Bundeshandelsschule -;Universität Innsbruck - Romanistik;Universität Wien - Japanologie;cv_273.pdf;Not Accepted
Myah;Day;Female;Portuguese;BRG Graz Körösistraße, Graz;Universität Wien - Informatik;Universität Wien - Soziologie;cv_274.pdf;Not Accepted
Skyler;Ramirez;Male;Uzbek;Wiedner Gymnasium, Wien;FH Oberösterreich - Digital Business Management;Universität Wien - Psychologie;cv_275.pdf;Not Accepted
German;Mahoney;Male;Tibetan;Bundeshandelsakademie und Bundeshandelsschule Steyr;null;null;cv_276.pdf;Not Accepted
Martin;Warner;Male;Samoan;HTL Bau und Design Linz;null;null ;cv_277.pdf;Not Accepted
Finn;Ortiz;Male;Cherokee;Wirtschaftskundliches BRG Graz Sandgasse, Graz;FH Oberösterreich - Hardware-Software-Design;null;cv_278.pdf;Not Accepted
Rashad;Perry;Male;Shona;HTL für Lebensmitteltechnologie Hollabrunn;null;null ;cv_279.pdf;Accepted
Athena;Nash;Female;Assamese;Bundeshandelsakademie und Bundeshandelsschule;BOKU University (Universität für Bodenkultur Wien) -;Technische Universität Wien - Physik;cv_280.pdf;Not Accepted
Skyler;Reed;Male;Berber;Bundeshandelsakademie und Bundeshandelsschule Reutte;FH Campus Wien - Bioengineering;Technische Universität Wien - Elektrotechnik;cv_281.pdf;Accepted
Siena;Waller;Female;Coptic;Bundeshandelsakademie und Bundeshandelsschule - IBC;null;null ;cv_282.pdf;Accepted
Shane;Walter;Male;Portuguese;Bundeshandelsakademie und Bundeshandelsschule - IBC;FH Oberösterreich - Sustainable Energy Systems;null ;cv_283.pdf;Accepted
Nicholas;Singh;Male;Zulu;Vienna Business School - Handelsakademie und;FH Campus Wien - Clinical Engineering;Universität Wien - Soziologie;cv_284.pdf;Not Accepted
Noemi;Mayo;Female;Bengali;Bundeshandelsakademie und Bundeshandelsschule - Schule;Technische Universität Wien - Technische Physik;Universität Wien - Kunstgeschichte;cv_285.pdf;Accepted
Jovanny;Ware;Male;Uzbek;Bundeshandelsakademie und Bundeshandelsschule I;BOKU University (Universität für Bodenkultur Wien) -;Technische Universität Wien - Bauingenieurwesen;cv_286.pdf;Accepted
Stephen;Lynch;Male;Malay;BRG Waidhofen an der Ybbs, Waidhofen an der Ybbs;null;null;cv_287.pdf;Accepted
Elle;Cowan;Female;Afro-Caribbean;Amerlinggymnasium, Wien;null;null ;cv_288.pdf;Not Accepted
Kimora;Mclean;Female;Kazakh;HTL Bau und Design Linz;null;null ;cv_289.pdf;Not Accepted
Phoebe;Robles;Female;Serbian;Gymnasium Maria Regina, Wien;Universität Wien - Romanistik;Technische Universität Wien - Technische Chemie;cv_290.pdf;Accepted
Elaine;Craig;Female;Cherokee;HTL Wels;FH Joanneum - Informationsmanagement;null;cv_291.pdf;Accepted
Pierce;Brock;Male;Roma;Bundeshandelsakademie und Bundeshandelsschule Wels;null;null ;cv_292.pdf;Not Accepted
Bella;Huynh;Female;Kurdish;Bundeshandelsakademie und Bundeshandelsschule;null;null ;cv_293.pdf;Accepted
Eddie;Stephens;Male;Khmer;Bundeshandelsakademie und Bundeshandelsschule;null;null;cv_294.pdf;Not Accepted
Adrien;House;Male;Japanese;Bundeshandelsakademie und Bundeshandelsschule -;Technische Universität Wien - Maschinenbau;Universität Wien - Anglistik;cv_295.pdf;Not Accepted
Ryland;Higgins;Male;Rohingya;BG und BRG Graz Klusemannstraße, Graz;null;null ;cv_296.pdf;Accepted
Angelique;Mcdowell;Female;Chuvash;Bundeshandelsakademie und Bundeshandelsschule -;Universität Salzburg - Chemie und Physik der Materialien;null;cv_297.pdf;Not Accepted
Nikolas;Ware;Male;Somali;BG Wiener Neustradt Babenbergerring, Wiener Neustadt;FH Oberösterreich - Innovation Engineering and Management;null ;cv_298.pdf;Accepted
Cindy;Booker;Female;Shona;Bundesrealgymnasium Schuhmeierplatz, Wien-Ottakring;FH Joanneum - Advanced Electronic Engineering;null;cv_299.pdf;Accepted
August;Atkins;Male;Tongan;HBLFA Wieselburg (Francisco-Josephinum);Universität Innsbruck - Rechtswissenschaften;null;cv_300.pdf;Accepted
Amaya;Howell;Female;Igbo;Bundesgymnasium Wasagasse, Wien;FH Campus Wien - Integriertes Sicherheitsmanagement;Universität Wien - Rechtswissenschaften;cv_301.pdf;Accepted
Hadley;Harrington;Female;Hmong;Bundesgymnasium Wasagasse, Wien;null;null ;cv_302.pdf;Not Accepted
Keon;Henry;Male;Punjabi;Bundeshandelsakademie und Bundeshandelsschule;FH Wiener Neustadt - Medizinische Informatik;null ;cv_303.pdf;Accepted
Christine;Dudley;Female;Yoruba;HTL1 Lastenstraße Klagenfurt;Universität Innsbruck - Medizin;Universität Wien - Philosophie;cv_304.pdf;Accepted
Diana;Terry;Female;Métis;BRG Graz Petersgasse, Graz;Universität Graz - Pharmazie;null ;cv_305.pdf;Not Accepted
Charlotte;Sandoval;Female;Assamese;BORG St. Pölten, Sankt Pölten;FH Wiener Neustadt - Business Consultancy International;null ;cv_306.pdf;Not Accepted
Junior;Clements;Male;Serbian;Bundeshandelsakademie und Bundeshandelsschule;FH Oberösterreich - Social Work;null;cv_307.pdf;Accepted
Mia;Finley;Female;Amhara;BORG St. Pölten, Sankt Pölten;FH Campus Wien - Bauingenieurwesen - Baumanagement;null ;cv_308.pdf;Accepted
Andrea;Mendez;Female;Berber;Bundesrealgymnasium Schuhmeierplatz, Wien-Ottakring;FH Campus Wien - Green Mobility;Universität Wien - Geographie;cv_309.pdf;Not Accepted
Maximillian;Morrison;Male;Han Chinese;Bundeshandelsakademie und Bundeshandelsschule Liezen;Universität Graz - Physik;null ;cv_310.pdf;Accepted
Kaitlin;Turner;Female;Arab;HBLFA Wieselburg (Francisco-Josephinum);FH Oberösterreich - Process Engineering and Production;Universität Wien - Amerikanistik;cv_311.pdf;Not Accepted
Kaitlyn;Koch;Female;Punjabi;Bundeshandelsakademie und Bundeshandelsschule;Universität Wien - Musikwissenschaft;Universität Wien - Afrikawissenschaften;cv_312.pdf;Accepted
Deegan;Bird;Male;Spanish;BG Graz Pestalozzistraße, Graz;null;null ;cv_313.pdf;Accepted
Kiara;Mcgee;Female;Tamil;Vienna Business School - Handelsakademie und;Universität Wien - Chemie;null ;cv_314.pdf;Not Accepted
Leia;Burgess;Female;Finnish;BG Graz Pestalozzistraße, Graz;Technische Universität Wien - Raumplanung und Raumordnung;Universität Wien - Altertumswissenschaften;cv_315.pdf;Not Accepted
Lailah;Walter;Female;Oromo;Gymnasium Maria Regina, Wien;FH Technikum Wien - Information and Cyber Security;Universität Wien - Informatik;cv_316.pdf;Accepted
Lilianna;Conley;Female;Italian;BG und BRG Graz Klusemannstraße, Graz;FH Joanneum - Aviation;null ;cv_317.pdf;Not Accepted
Davon;Blackburn;Male;Xhosa;Bundeshandelsakademie und Bundeshandelsschule;Universität Graz - Betriebswirtschaft;Universität Wien - Ernährungswissenschaften;cv_318.pdf;Accepted
Aisha;Roman;Female;Khmer;HTL Wolfsberg;Universität Graz - Earth Sciences;null ;cv_319.pdf;Accepted
Aliyah;Coffey;Female;Vietnamese;HTBLuVA Villach;null;null ;cv_320.pdf;Not Accepted
Clay;Greer;Male;Druze;BG und BRG Waidhofen an der Thaya, Waidhofen an der;Technische Universität Wien - Wirtschaftsinformatik;null ;cv_321.pdf;Not Accepted
Rubi;Rivera;Female;Bengali;HTL Hollabrunn;FH Joanneum - Logopädie;Universität Wien - Anthropologie;cv_322.pdf;Not Accepted
Martin;Johnston;Male;Burmese;Wirtschaftskundliches BRG Graz Sandgasse, Graz;null;null ;cv_323.pdf;Accepted
Lewis;Wheeler;Male;Amazonian Indigenous Peoples;HTBLuVA St. Pölten;null;null ;cv_324.pdf;Accepted
Tyson;Mata;Male;German;HBLFA Wieselburg (Francisco-Josephinum);Universität Innsbruck - Soziologie;Universität Wien - Philosophie;cv_325.pdf;Accepted
Rachael;Johnston;Female;Chuvash;BRG Waidhofen an der Ybbs, Waidhofen an der Ybbs;Universität Wien - Physik;Universität Wien - Archäologie;cv_326.pdf;Not Accepted
Abdiel;Mcguire;Male;Aboriginal Australian;HTL Wels;FH Joanneum - Logopädie;Universität Wien - Afrikawissenschaften;cv_327.pdf;Not Accepted
